"","task","b","se","t","roi","hemi","community","parcel","r","control","conjunc"
"1266","Cuedts",0.00979845208671307,0.0211260241007786,0.463809566815364,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,FALSE,FALSE
"1267","Stern",0.0446419028531167,0.0211260241007786,2.11312373024659,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,FALSE,FALSE
"1268","Stroop",-0.0365516978602531,0.0211260241007786,-1.73017401125212,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,FALSE,FALSE
"1269","Axcpt",-0.0154802274785328,0.0210457262449873,-0.735552068782603,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,FALSE,FALSE
"1270","Cuedts",0.0146839562610132,0.0210457262449873,0.697716775847099,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,FALSE,FALSE
"1271","Stern",0.0196242132810194,0.0210457262449873,0.932455979545655,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,FALSE,FALSE
"1272","Stroop",-0.0505646762919154,0.0210457262449873,-2.4026101880879,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,FALSE,FALSE
"1273","Axcpt",-0.0345975945629153,0.0207450783172056,-1.66774952756966,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,FALSE,FALSE
"1274","Cuedts",0.0153976366877416,0.0207450783172056,0.742230829515406,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,FALSE,FALSE
"1275","Stern",0.00370989861424758,0.0207450783172056,0.178832711909824,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,FALSE,FALSE
"1276","Stroop",-0.0375608721350172,0.0207450783172056,-1.81059196599247,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,FALSE,FALSE
"1277","Axcpt",-0.0103319356647809,0.0195252444332943,-0.529157814135373,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,FALSE,FALSE
"1278","Cuedts",0.00688430496351134,0.0195252444332943,0.352584828683234,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,FALSE,FALSE
"1279","Stern",0.0230343253285264,0.0195252444332943,1.17972020310529,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,FALSE,FALSE
"1280","Stroop",-0.0418555172453172,0.0195252444332943,-2.14366162678842,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,FALSE,FALSE
"1281","Axcpt",0.0114039084413508,0.0202709705254072,0.562573381824884,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,TRUE,FALSE
"1282","Cuedts",0.0078637212256488,0.0202709705254072,0.387930179060376,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,TRUE,FALSE
"1283","Stern",0.0155291404950498,0.0202709705254072,0.766077799560013,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,TRUE,FALSE
"1284","Stroop",-0.037806461687818,0.0202709705254072,-1.86505434658061,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,TRUE,FALSE
"1285","Axcpt",0.0473816877335303,0.0209245755881715,2.26440376455305,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,FALSE,FALSE
"1286","Cuedts",-0.00703874830186193,0.0209245755881715,-0.336386669932788,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,FALSE,FALSE
"1287","Stern",0.0600660775168061,0.0209245755881715,2.87059956192186,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,FALSE,FALSE
"1288","Stroop",-0.014378677432382,0.0209245755881715,-0.687166980844771,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,FALSE,FALSE
"1289","Axcpt",0.045076040144572,0.0225837044274603,1.99595421952842,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,FALSE,FALSE
"1290","Cuedts",0.00884057440097459,0.0225837044274603,0.391458116597782,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,FALSE,FALSE
"1291","Stern",0.0812187664579605,0.0225837044274603,3.59634384690245,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,FALSE,FALSE
"1292","Stroop",-0.00315334807810084,0.0225837044274603,-0.139629354795601,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,FALSE,FALSE
"1293","Axcpt",0.0613319549534806,0.0209756595467733,2.9239583535725,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,FALSE,FALSE
"1294","Cuedts",-0.00829527244630634,0.0209756595467733,-0.39547135229807,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,FALSE,FALSE
"1295","Stern",0.0732136053359068,0.0209756595467733,3.49040778301388,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,FALSE,FALSE
"1296","Stroop",-0.0100083699933389,0.0209756595467733,-0.477142088000685,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,FALSE,FALSE
"1297","Axcpt",0.00774737302020109,0.0245136738990102,0.316042917602568,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,FALSE,FALSE
"1298","Cuedts",9.74049161900327e-05,0.0245136738990102,0.00397349318553046,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,FALSE,FALSE
"1299","Stern",0.0553606494656588,0.0245136738990102,2.25835791459616,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,FALSE,FALSE
"1300","Stroop",-0.00315307030511629,0.0245136738990102,-0.128624959200571,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,FALSE,FALSE
"1301","Axcpt",0.0379625177290808,0.0201673896079651,1.88237141578737,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,FALSE,FALSE
"1302","Cuedts",-0.00613442831184819,0.0201673896079651,-0.304175623672456,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,FALSE,FALSE
"1303","Stern",0.0504837310569361,0.0201673896079651,2.50323577013643,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,FALSE,FALSE
"1304","Stroop",-0.00256783643739023,0.0201673896079651,-0.127326168002232,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,FALSE,FALSE
"1305","Axcpt",-0.0173124827586684,0.0227612653295278,-0.760611613986555,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,FALSE,FALSE
"1306","Cuedts",0.00497816793167433,0.0227612653295278,0.218712266633799,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,FALSE,FALSE
"1307","Stern",0.022933069116722,0.0227612653295278,1.00754807717,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,FALSE,FALSE
"1308","Stroop",-0.0305673002103371,0.0227612653295278,-1.34295258931333,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,FALSE,FALSE
"1309","Axcpt",-0.026599796246304,0.0255651183382481,-1.04047225185373,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,FALSE,FALSE
"1310","Cuedts",0.0107218350265699,0.0255651183382481,0.419393131090223,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,FALSE,FALSE
"1311","Stern",0.0387513011348299,0.0255651183382481,1.51578806020444,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,FALSE,FALSE
"1312","Stroop",-0.0524401567760778,0.0255651183382481,-2.05123856976722,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,FALSE,FALSE
"1313","Axcpt",-0.000763923776626375,0.0223244285737857,-0.0342191861306321,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,FALSE,FALSE
"1314","Cuedts",0.00125297975978821,0.0223244285737857,0.0561259499049176,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,FALSE,FALSE
"1315","Stern",0.0489375674280292,0.0223244285737857,2.1921084011751,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,FALSE,FALSE
"1316","Stroop",-0.0420791902981993,0.0223244285737857,-1.88489439535355,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,FALSE,FALSE
"1317","Axcpt",0.0902797869744285,0.0231634918228601,3.89750334987626,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,FALSE,FALSE
"1318","Cuedts",-0.00792996539970783,0.0231634918228601,-0.342347581286589,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,FALSE,FALSE
"1319","Stern",0.0620937813931291,0.0231634918228601,2.68067447982297,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,FALSE,FALSE
"1320","Stroop",0.0350222746797335,0.0231634918228601,1.51196006835075,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,FALSE,FALSE
"1321","Axcpt",0.00282098152056133,0.0180196401507188,0.156550380416381,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,FALSE,FALSE
"1322","Cuedts",-0.0043401203934916,0.0180196401507188,-0.240854998057132,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,FALSE,FALSE
"1323","Stern",-0.0203282605404511,0.0180196401507188,-1.12811689747534,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,FALSE,FALSE
"1324","Stroop",-0.0103618400235089,0.0180196401507188,-0.575030352262366,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,FALSE,FALSE
"1325","Axcpt",-0.0146782235864939,0.0265454026841415,-0.552947859226217,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,FALSE,FALSE
"1326","Cuedts",-0.00234283427446645,0.0265454026841415,-0.0882576279720965,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,FALSE,FALSE
"1327","Stern",0.0648892211137921,0.0265454026841415,2.44446173546117,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,FALSE,FALSE
"1328","Stroop",-0.0507280751737616,0.0265454026841415,-1.91099286672592,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,FALSE,FALSE
"1329","Axcpt",0.00375326496064372,0.0239592723393354,0.156651876045574,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,TRUE,FALSE
"1330","Cuedts",0.0036683942646827,0.0239592723393354,0.153109585830788,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,TRUE,FALSE
"1331","Stern",0.0207987143823844,0.0239592723393354,0.868086229323329,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,TRUE,FALSE
"1332","Stroop",-0.0272596550611468,0.0239592723393354,-1.13774970604566,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,TRUE,FALSE
"1333","Axcpt",-0.0197558748283689,0.0240160506812655,-0.822611306520106,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,FALSE,FALSE
"1334","Cuedts",0.0120907779706248,0.0240160506812655,0.503445721825385,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,FALSE,FALSE
"1335","Stern",0.0362299467473432,0.0240160506812655,1.5085722139821,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,FALSE,FALSE
"1336","Stroop",-0.0299382081333267,0.0240160506812655,-1.24659164533996,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,FALSE,FALSE
"1337","Axcpt",-0.0106894818872219,0.0258747113299417,-0.413124681891705,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,FALSE,FALSE
"1338","Cuedts",-0.00855317525769013,0.0258747113299417,-0.330561185731666,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,FALSE,FALSE
"1339","Stern",0.0346482138746351,0.0258747113299417,1.33907634496161,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,FALSE,FALSE
"1340","Stroop",-0.0460932270665267,0.0258747113299417,-1.7814006300889,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,FALSE,FALSE
"1341","Axcpt",0.0278118952846932,0.0251637967418986,1.10523445924936,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,FALSE,FALSE
"1342","Cuedts",0.00543413935066759,0.0251637967418986,0.215950693228242,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,FALSE,FALSE
"1343","Stern",0.0246250711519505,0.0251637967418986,0.978591243782737,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,FALSE,FALSE
"1344","Stroop",-0.0189889128548148,0.0251637967418986,-0.754612392143418,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,FALSE,FALSE
"1345","Axcpt",-0.00031855296228376,0.0232501940063599,-0.0137010883520638,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,FALSE,FALSE
"1346","Cuedts",-0.00518640683185367,0.0232501940063599,-0.223069400213821,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,FALSE,FALSE
"1347","Stern",0.0240594026532315,0.0232501940063599,1.03480438256344,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,FALSE,FALSE
"1348","Stroop",-0.0102041617735023,0.0232501940063599,-0.438885016215826,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,FALSE,FALSE
"1349","Axcpt",-0.00903579876771915,0.0307297362991196,-0.294040882087818,"RH_SomMot_16","RH","SomMot","16",-0.0511033599592475,TRUE,FALSE
"1350","Cuedts",0.0144916151851959,0.0307297362991196,0.471582803188945,"RH_SomMot_16","RH","SomMot","16",-0.0511033599592475,TRUE,FALSE
"1351","Stern",0.00737659277029002,0.0307297362991196,0.240047382720344,"RH_SomMot_16","RH","SomMot","16",-0.0511033599592475,TRUE,FALSE
"1352","Stroop",0.0239534540695268,0.0307297362991196,0.779487784612493,"RH_SomMot_16","RH","SomMot","16",-0.0511033599592475,TRUE,FALSE
"1353","Axcpt",-0.0116433972103219,0.02244124498918,-0.518839182760836,"RH_SomMot_17","RH","SomMot","17",0.105845673465826,FALSE,FALSE
"1354","Cuedts",0.0021012208965519,0.02244124498918,0.0936321000713193,"RH_SomMot_17","RH","SomMot","17",0.105845673465826,FALSE,FALSE
"1355","Stern",0.0481319187995983,0.02244124498918,2.14479717247439,"RH_SomMot_17","RH","SomMot","17",0.105845673465826,FALSE,FALSE
"1356","Stroop",-0.0292501212667685,0.02244124498918,-1.30340902569672,"RH_SomMot_17","RH","SomMot","17",0.105845673465826,FALSE,FALSE
"1357","Axcpt",-0.0149325801451111,0.0304037325779503,-0.491142990645191,"RH_SomMot_18","RH","SomMot","18",0.0417783940965466,FALSE,FALSE
"1358","Cuedts",0.00441542213402899,0.0304037325779503,0.145226317943317,"RH_SomMot_18","RH","SomMot","18",0.0417783940965466,FALSE,FALSE
"1359","Stern",0.0552649890666938,0.0304037325779503,1.81770409027915,"RH_SomMot_18","RH","SomMot","18",0.0417783940965466,FALSE,FALSE
"1360","Stroop",0.0224147466671882,0.0304037325779503,0.737236673481467,"RH_SomMot_18","RH","SomMot","18",0.0417783940965466,FALSE,FALSE
"1361","Axcpt",-0.0322423765339018,0.0271068929112457,-1.18945305312087,"RH_SomMot_19","RH","SomMot","19",0.0662959320602892,FALSE,FALSE
"1362","Cuedts",-0.00746181207640274,0.0271068929112457,-0.275273602947946,"RH_SomMot_19","RH","SomMot","19",0.0662959320602892,FALSE,FALSE
"1363","Stern",0.0255559937878536,0.0271068929112457,0.942785802545865,"RH_SomMot_19","RH","SomMot","19",0.0662959320602892,FALSE,FALSE
"1364","Stroop",-0.0341384802896333,0.0271068929112457,-1.259402189746,"RH_SomMot_19","RH","SomMot","19",0.0662959320602892,FALSE,FALSE
"1365","Axcpt",-0.000521292763966413,0.0220404383688134,-0.023651651352998,"RH_SomMot_2","RH","SomMot","2",-0.0290526693127495,FALSE,FALSE
"1366","Cuedts",-0.00857163139039216,0.0220404383688134,-0.388904759830947,"RH_SomMot_2","RH","SomMot","2",-0.0290526693127495,FALSE,FALSE
"1367","Stern",0.00979392986233448,0.0220404383688134,0.444361845188734,"RH_SomMot_2","RH","SomMot","2",-0.0290526693127495,FALSE,FALSE
"1368","Stroop",0.0134974093419276,0.0220404383688134,0.612392962248252,"RH_SomMot_2","RH","SomMot","2",-0.0290526693127495,FALSE,FALSE
"1369","Axcpt",0.00460033967584057,0.0232172844349974,0.19814288310592,"RH_SomMot_20","RH","SomMot","20",0.122932010763567,FALSE,FALSE
"1370","Cuedts",0.00869706599881849,0.0232172844349974,0.374594454539596,"RH_SomMot_20","RH","SomMot","20",0.122932010763567,FALSE,FALSE
"1371","Stern",-0.0277702153747858,0.0232172844349974,-1.1961009244012,"RH_SomMot_20","RH","SomMot","20",0.122932010763567,FALSE,FALSE
"1372","Stroop",-0.0458617668428258,0.0232172844349974,-1.97532863807683,"RH_SomMot_20","RH","SomMot","20",0.122932010763567,FALSE,FALSE
"1373","Axcpt",-0.0324122399554597,0.0255461520956357,-1.26877190091564,"RH_SomMot_21","RH","SomMot","21",0.0614542135686036,FALSE,FALSE
"1374","Cuedts",0.00497710648455375,0.0255461520956357,0.194828029909211,"RH_SomMot_21","RH","SomMot","21",0.0614542135686036,FALSE,FALSE
"1375","Stern",0.0419629273488965,0.0255461520956357,1.64263201721349,"RH_SomMot_21","RH","SomMot","21",0.0614542135686036,FALSE,FALSE
"1376","Stroop",-0.0345353517477119,0.0255461520956357,-1.35188076930036,"RH_SomMot_21","RH","SomMot","21",0.0614542135686036,FALSE,FALSE
"1377","Axcpt",-0.0152183767243089,0.0252551625691897,-0.602584785689511,"RH_SomMot_22","RH","SomMot","22",0.0592632946797697,FALSE,FALSE
"1378","Cuedts",-0.0152376906740613,0.0252551625691897,-0.603349538230679,"RH_SomMot_22","RH","SomMot","22",0.0592632946797697,FALSE,FALSE
"1379","Stern",0.00583279416086998,0.0252551625691897,0.230954528401483,"RH_SomMot_22","RH","SomMot","22",0.0592632946797697,FALSE,FALSE
"1380","Stroop",-0.020940048558956,0.0252551625691897,-0.829139329497011,"RH_SomMot_22","RH","SomMot","22",0.0592632946797697,FALSE,FALSE
"1381","Axcpt",-0.0317026633965724,0.0246114817222977,-1.28812493917626,"RH_SomMot_23","RH","SomMot","23",0.0493841135976114,FALSE,FALSE
"1382","Cuedts",-0.00607456809911948,0.0246114817222977,-0.246818463335996,"RH_SomMot_23","RH","SomMot","23",0.0493841135976114,FALSE,FALSE
"1383","Stern",0.0130978341893037,0.0246114817222977,0.532183894374684,"RH_SomMot_23","RH","SomMot","23",0.0493841135976114,FALSE,FALSE
"1384","Stroop",-0.0154879696713743,0.0246114817222977,-0.629298546350517,"RH_SomMot_23","RH","SomMot","23",0.0493841135976114,FALSE,FALSE
"1385","Axcpt",-0.0226891401262384,0.0205457546143704,-1.10432254994269,"RH_SomMot_24","RH","SomMot","24",0.0457097846107404,FALSE,FALSE
"1386","Cuedts",-0.00542945317991982,0.0205457546143705,-0.264261560688662,"RH_SomMot_24","RH","SomMot","24",0.0457097846107404,FALSE,FALSE
"1387","Stern",0.0206031441516582,0.0205457546143704,1.00279325526684,"RH_SomMot_24","RH","SomMot","24",0.0457097846107404,FALSE,FALSE
"1388","Stroop",-0.0466155574738628,0.0205457546143704,-2.26886567803444,"RH_SomMot_24","RH","SomMot","24",0.0457097846107404,FALSE,FALSE
"1389","Axcpt",-0.0270214754005897,0.028121623267609,-0.960878934457298,"RH_SomMot_25","RH","SomMot","25",0.0951622907247956,FALSE,FALSE
"1390","Cuedts",-0.00373713999195829,0.028121623267609,-0.132892043833856,"RH_SomMot_25","RH","SomMot","25",0.0951622907247956,FALSE,FALSE
"1391","Stern",-0.00941796011997921,0.028121623267609,-0.334901013016094,"RH_SomMot_25","RH","SomMot","25",0.0951622907247956,FALSE,FALSE
"1392","Stroop",-0.0407002587059733,0.028121623267609,-1.4472940739823,"RH_SomMot_25","RH","SomMot","25",0.0951622907247956,FALSE,FALSE
"1393","Axcpt",-0.0257388806052004,0.0207751517858982,-1.23892623603701,"RH_SomMot_26","RH","SomMot","26",0.107112114201352,FALSE,FALSE
"1394","Cuedts",-0.0115132898895758,0.0207751517858982,-0.554185596727665,"RH_SomMot_26","RH","SomMot","26",0.107112114201352,FALSE,FALSE
"1395","Stern",0.0192019556185122,0.0207751517858982,0.924275105972809,"RH_SomMot_26","RH","SomMot","26",0.107112114201352,FALSE,FALSE
"1396","Stroop",-0.00757041549327272,0.0207751517858982,-0.364397602062835,"RH_SomMot_26","RH","SomMot","26",0.107112114201352,FALSE,FALSE
"1397","Axcpt",-0.0247406073657347,0.0226254120501476,-1.09348759310544,"RH_SomMot_27","RH","SomMot","27",0.0407690148883433,FALSE,FALSE
"1398","Cuedts",-0.0136677998818489,0.0226254120501476,-0.604090650440098,"RH_SomMot_27","RH","SomMot","27",0.0407690148883433,FALSE,FALSE
"1399","Stern",0.00977754382014578,0.0226254120501476,0.432148762571685,"RH_SomMot_27","RH","SomMot","27",0.0407690148883433,FALSE,FALSE
"1400","Stroop",-0.0188398580498207,0.0226254120501476,-0.832685743272368,"RH_SomMot_27","RH","SomMot","27",0.0407690148883433,FALSE,FALSE
"1401","Axcpt",-0.0354707298833032,0.0234180954546567,-1.51467184647801,"RH_SomMot_28","RH","SomMot","28",0.117661070272131,FALSE,FALSE
"1402","Cuedts",0.00239294820650718,0.0234180954546567,0.102183724169223,"RH_SomMot_28","RH","SomMot","28",0.117661070272131,FALSE,FALSE
"1403","Stern",0.0113537056108477,0.0234180954546567,0.484826173538807,"RH_SomMot_28","RH","SomMot","28",0.117661070272131,FALSE,FALSE
"1404","Stroop",-0.0342497516557667,0.0234180954546567,-1.46253360876775,"RH_SomMot_28","RH","SomMot","28",0.117661070272131,FALSE,FALSE
"1405","Axcpt",-0.0203265292054934,0.0254981781192451,-0.797175747633189,"RH_SomMot_29","RH","SomMot","29",0.144977984684793,FALSE,FALSE
"1406","Cuedts",0.00259226910961269,0.0254981781192451,0.101664875721302,"RH_SomMot_29","RH","SomMot","29",0.144977984684793,FALSE,FALSE
"1407","Stern",0.0497591653727538,0.0254981781192451,1.95147924451894,"RH_SomMot_29","RH","SomMot","29",0.144977984684793,FALSE,FALSE
"1408","Stroop",-0.0377864399801631,0.0254981781192451,-1.48192705390364,"RH_SomMot_29","RH","SomMot","29",0.144977984684793,FALSE,FALSE
"1409","Axcpt",-0.00386186793416528,0.0245388118825304,-0.157377951004816,"RH_SomMot_3","RH","SomMot","3",-0.0277131193355077,FALSE,FALSE
"1410","Cuedts",0.00139801801192822,0.0245388118825304,0.0569717074575844,"RH_SomMot_3","RH","SomMot","3",-0.0277131193355077,FALSE,FALSE
"1411","Stern",0.0188326161732285,0.0245388118825304,0.767462429044324,"RH_SomMot_3","RH","SomMot","3",-0.0277131193355077,FALSE,FALSE
"1412","Stroop",-0.0249530031177167,0.0245388118825304,-1.01687902565002,"RH_SomMot_3","RH","SomMot","3",-0.0277131193355077,FALSE,FALSE
"1413","Axcpt",-0.0205773681120616,0.0211911183186866,-0.97103738474794,"RH_SomMot_30","RH","SomMot","30",0.0383516931864545,FALSE,FALSE
"1414","Cuedts",-0.00297824685012345,0.0211911183186866,-0.140542221761708,"RH_SomMot_30","RH","SomMot","30",0.0383516931864545,FALSE,FALSE
"1415","Stern",-0.00281574076252744,0.0211911183186866,-0.132873627535007,"RH_SomMot_30","RH","SomMot","30",0.0383516931864545,FALSE,FALSE
"1416","Stroop",-0.0331957852179083,0.0211911183186866,-1.5664952042024,"RH_SomMot_30","RH","SomMot","30",0.0383516931864545,FALSE,FALSE
"1417","Axcpt",-0.00533415990761944,0.0207544065075508,-0.257013367531313,"RH_SomMot_31","RH","SomMot","31",0.164752855387561,FALSE,FALSE
"1418","Cuedts",-0.000815994914772459,0.0207544065075508,-0.0393167067666129,"RH_SomMot_31","RH","SomMot","31",0.164752855387561,FALSE,FALSE
"1419","Stern",0.0119876479876294,0.0207544065075508,0.577595316120847,"RH_SomMot_31","RH","SomMot","31",0.164752855387561,FALSE,FALSE
"1420","Stroop",-0.0207438184066866,0.0207544065075508,-0.999489838417667,"RH_SomMot_31","RH","SomMot","31",0.164752855387561,FALSE,FALSE
"1421","Axcpt",-0.0528276294885803,0.0215669346200274,-2.44947325242613,"RH_SomMot_32","RH","SomMot","32",-0.0234822167665433,FALSE,FALSE
"1422","Cuedts",-0.00221283215552869,0.0215669346200274,-0.102602998270965,"RH_SomMot_32","RH","SomMot","32",-0.0234822167665433,FALSE,FALSE
"1423","Stern",-0.00952003669266643,0.0215669346200274,-0.441418164444471,"RH_SomMot_32","RH","SomMot","32",-0.0234822167665433,FALSE,FALSE
"1424","Stroop",-0.0316015421210135,0.0215669346200274,-1.46527741089676,"RH_SomMot_32","RH","SomMot","32",-0.0234822167665433,FALSE,FALSE
"1425","Axcpt",-0.0380881174088319,0.0267087378135748,-1.42605456216929,"RH_SomMot_33","RH","SomMot","33",0.0434646233812788,FALSE,FALSE
"1426","Cuedts",0.0154012308283194,0.0267087378135748,0.5766364152368,"RH_SomMot_33","RH","SomMot","33",0.0434646233812788,FALSE,FALSE
"1427","Stern",0.0461995155026727,0.0267087378135748,1.72975285560636,"RH_SomMot_33","RH","SomMot","33",0.0434646233812788,FALSE,FALSE
"1428","Stroop",-0.0113218963404386,0.0267087378135748,-0.423902335612589,"RH_SomMot_33","RH","SomMot","33",0.0434646233812788,FALSE,FALSE
"1429","Axcpt",-0.0320495113670649,0.0282623178095606,-1.13400152043521,"RH_SomMot_34","RH","SomMot","34",0.114425396735554,FALSE,FALSE
"1430","Cuedts",0.0163176092024767,0.0282623178095606,0.577362738344013,"RH_SomMot_34","RH","SomMot","34",0.114425396735554,FALSE,FALSE
"1431","Stern",0.0252039438262532,0.0282623178095606,0.891786158378247,"RH_SomMot_34","RH","SomMot","34",0.114425396735554,FALSE,FALSE
"1432","Stroop",-0.0269265820752395,0.0282623178095606,-0.9527379267574,"RH_SomMot_34","RH","SomMot","34",0.114425396735554,FALSE,FALSE
"1433","Axcpt",-0.0340873824373395,0.0217996726140074,-1.5636648788678,"RH_SomMot_35","RH","SomMot","35",0.0856722394775755,FALSE,FALSE
"1434","Cuedts",-0.000670023124548431,0.0217996726140074,-0.0307354672894449,"RH_SomMot_35","RH","SomMot","35",0.0856722394775755,FALSE,FALSE
"1435","Stern",-0.0349630868577602,0.0217996726140074,-1.60383540967925,"RH_SomMot_35","RH","SomMot","35",0.0856722394775755,FALSE,FALSE
"1436","Stroop",-0.0225218851267015,0.0217996726140074,-1.03312951187304,"RH_SomMot_35","RH","SomMot","35",0.0856722394775755,FALSE,FALSE
