"task","b","se","t","roi","hemi","community","parcel","r.spearman","r.pearson","p","lb","ub","icc","control","conjunc"
"Stern",0.0934234553603679,0.0279621589433522,3.34106731707061,"LH_Cont_PFCl_7","LH","Cont","PFCl_7",0.120099617237744,0.100611507511012,0.332624677531513,-0.187278380567651,0.313019559963095,0.0670862600218663,FALSE,FALSE
"Stroop",0.0250719667983657,0.0279621589433522,0.896639163276282,"LH_Cont_PFCl_7","LH","Cont","PFCl_7",0.120099617237744,0.100611507511012,0.083791030430254,-0.0416510359292669,0.439595622733161,0.211773273467549,FALSE,FALSE
"Axcpt",0.0488368400512,0.0227346973214015,2.1481192100687,"LH_Cont_PFCl_8","LH","Cont","PFCl_8",0.173537756206621,0.222803882340627,0.465539499905855,-0.238588751414413,0.263743430440192,0.0134243496367396,FALSE,FALSE
"Cuedts",0.00594686831062026,0.0227346973214015,0.261576753213342,"LH_Cont_PFCl_8","LH","Cont","PFCl_8",0.173537756206621,0.222803882340627,0.637623198778119,-0.301685073170973,0.199327601874016,-0.0546156622848015,FALSE,FALSE
"Stern",0.066283340865992,0.0227346973214015,2.91551455156589,"LH_Cont_PFCl_8","LH","Cont","PFCl_8",0.173537756206621,0.222803882340627,0.00478340994753162,0.149774680682107,0.581227556161793,0.38644338021755,FALSE,FALSE
"Stroop",-0.00628494994791098,0.0227346973214015,-0.27644748725089,"LH_Cont_PFCl_8","LH","Cont","PFCl_8",0.173537756206621,0.222803882340627,0.479585477770913,-0.243748647800834,0.258638639880709,0.00794643160744185,FALSE,FALSE
"Axcpt",0.0848496515765624,0.0208303871758288,4.07335931206408,"LH_Cont_PFCmp_1","LH","Cont","PFCmp_1",0.0361772828360726,0.102096019171514,0.132175944354708,-0.0828250468413479,0.405646666616129,0.171961347847723,FALSE,FALSE
"Cuedts",0.00504589659162645,0.0208303871758288,0.242237292520497,"LH_Cont_PFCmp_1","LH","Cont","PFCmp_1",0.0361772828360726,0.102096019171514,0.330514634544144,-0.186406206599544,0.313834504342152,0.0679858610147343,FALSE,FALSE
"Stern",0.0521349222655358,0.0208303871758288,2.5028302078817,"LH_Cont_PFCmp_1","LH","Cont","PFCmp_1",0.0361772828360726,0.102096019171514,0.358515321408539,-0.197788080185239,0.303141208288386,0.0562134495980817,FALSE,FALSE
"Stroop",-0.0173460636722946,0.0208303871758288,-0.832728817082318,"LH_Cont_PFCmp_1","LH","Cont","PFCmp_1",0.0361772828360726,0.102096019171514,0.496869421606276,-0.250066935714982,0.252349377121573,0.00121808896973647,FALSE,FALSE
"Axcpt",0.0230403005323317,0.0210901261336003,1.09246859816663,"LH_Cont_PFCv_1","LH","Cont","PFCv_1",0.124280994191353,0.185782032636375,0.487926281902015,-0.246801348220367,0.255605271830839,0.00469845502891236,FALSE,FALSE
"Cuedts",0.0147452754063129,0.0210901261336003,0.699155392097017,"LH_Cont_PFCv_1","LH","Cont","PFCv_1",0.124280994191353,0.185782032636375,0.778628238478434,-0.359218106844959,0.136558245846146,-0.118723004099074,FALSE,FALSE
"Stern",0.115189048775047,0.0210901261336003,5.46175248290862,"LH_Cont_PFCv_1","LH","Cont","PFCv_1",0.124280994191353,0.185782032636375,0.0603913282191922,-0.0147123956280737,0.461087188328981,0.237373413391944,FALSE,FALSE
"Stroop",-0.0303695422740754,0.0210901261336003,-1.43998865069334,"LH_Cont_PFCv_1","LH","Cont","PFCv_1",0.124280994191353,0.185782032636375,0.586343547366106,-0.282657151416674,0.219220393554839,-0.0338523626092088,FALSE,FALSE
"Axcpt",0.0908327018646193,0.0275556717736265,3.29633414894843,"LH_Cont_Temp_1","LH","Cont","Temp_1",0.0759039014393087,0.0593264049177287,0.195456820971252,-0.122708411030152,0.371424605263598,0.132587145948113,FALSE,TRUE
"Cuedts",-0.00670180002032159,0.0275556717736265,-0.243209458850351,"LH_Cont_Temp_1","LH","Cont","Temp_1",0.0759039014393087,0.0593264049177287,0.642966777444674,-0.30370117808272,0.197195384716486,-0.0568282299075569,FALSE,TRUE
"Stern",0.0594885539123143,0.0275556717736265,2.15884970618829,"LH_Cont_Temp_1","LH","Cont","Temp_1",0.0759039014393087,0.0593264049177287,0.245416816749006,-0.148546535323614,0.348513514295319,0.1066414177802,FALSE,TRUE
"Stroop",0.0568094570968204,0.0275556717736265,2.06162482858403,"LH_Cont_Temp_1","LH","Cont","Temp_1",0.0759039014393087,0.0593264049177287,0.913549243482362,-0.437430658175327,0.0443264695247404,-0.209211646735694,FALSE,TRUE
"Axcpt",0.0532913030168315,0.0212696121704641,2.50551362148643,"LH_Default_Par_1","LH","Default","Par_1",-0.00341726745954818,0.0480781766436569,0.499558499707644,-0.251047555787158,0.251369441572996,0.000171783407053898,FALSE,FALSE
"Cuedts",-0.0156386751932675,0.0212696121704641,-0.735259066687829,"LH_Default_Par_1","LH","Default","Par_1",-0.00341726745954818,0.0480781766436569,0.586782444420028,-0.282818119712956,0.219053840807693,-0.0340271153163797,FALSE,FALSE
"Stern",0.0461515341055982,0.0212696121704641,2.16983430331119,"LH_Default_Par_1","LH","Default","Par_1",-0.00341726745954818,0.0480781766436569,0.278224037743344,-0.163857234714817,0.33465109105788,0.0911012090376602,FALSE,FALSE
"Stroop",-0.00522539854524185,0.0212696121704641,-0.245674368830197,"LH_Default_Par_1","LH","Default","Par_1",-0.00341726745954818,0.0480781766436569,0.886592214410211,-0.417660129303879,0.0684430537017004,-0.185962799077194,FALSE,FALSE
"Axcpt",0.0234892004162363,0.0262538387237042,0.894695844803381,"LH_Default_Par_2","LH","Default","Par_2",0.123722062246623,0.152201942528165,0.196420429486685,-0.123243504093561,0.37095615412942,0.132053348983353,FALSE,FALSE
"Cuedts",-0.00997977226118185,0.0262538387237042,-0.38012621187359,"LH_Default_Par_2","LH","Default","Par_2",0.123722062246623,0.152201942528165,0.175466663409254,-0.111198630930321,0.381440387202043,0.144033307131933,FALSE,FALSE
"Stern",0.00438760896251577,0.0262538387237042,0.167122568577153,"LH_Default_Par_2","LH","Default","Par_2",0.123722062246623,0.152201942528165,0.11383534184729,-0.0687892977718536,0.417372890140367,0.185626925908287,FALSE,FALSE
"Stroop",-0.0419387444414036,0.0262538387237042,-1.59743285097344,"LH_Default_Par_2","LH","Default","Par_2",0.123722062246623,0.152201942528165,0.161896454567678,-0.102880264870891,0.388607711463821,0.15226339651332,FALSE,FALSE
"Axcpt",-0.0244300392510478,0.0259172243076671,-0.942617888437254,"LH_Default_Par_3","LH","Default","Par_3",0.0270928699622426,0.109910164701737,0.157948432145669,-0.100371915790154,0.390757362331523,0.154738202028806,FALSE,FALSE
"Cuedts",-0.0157543335267808,0.0259172243076671,-0.607871172458858,"LH_Default_Par_3","LH","Default","Par_3",0.0270928699622426,0.109910164701737,0.845272937765771,-0.392534731945815,0.0982932424429354,-0.156786654711396,FALSE,FALSE
"Stern",0.00473562823255231,0.0259172243076671,0.182721273556728,"LH_Default_Par_3","LH","Default","Par_3",0.0270928699622426,0.109910164701737,0.0672054711359015,-0.0232971226607055,0.454298387172071,0.229253071750168,FALSE,FALSE
"Stroop",-0.0737243773314219,0.0259172243076671,-2.84460930137538,"LH_Default_Par_3","LH","Default","Par_3",0.0270928699622426,0.109910164701737,0.508941417178768,-0.254465392752912,0.247945920289272,-0.00347929727813473,FALSE,FALSE
"Axcpt",0.0272246752098199,0.0296074360739499,0.919521539853073,"LH_Default_Par_4","LH","Default","Par_4",0.0280385733792742,0.0609568272667325,0.0173581593256944,0.0738672683491843,0.528027887856732,0.31915353352831,FALSE,FALSE
"Cuedts",-0.0163282729514786,0.0296074360739499,-0.551492297769241,"LH_Default_Par_4","LH","Default","Par_4",0.0280385733792742,0.0609568272667325,0.580093780718339,-0.280367527498624,0.221586288328067,-0.0313683144570081,FALSE,FALSE
"Stern",-0.0160345307405307,0.0296074360739499,-0.541571066825293,"LH_Default_Par_4","LH","Default","Par_4",0.0280385733792742,0.0609568272667325,0.325285609915758,-0.184233732111565,0.315861227817306,0.0702248557163355,FALSE,FALSE
"Stroop",-0.032095679406309,0.0296074360739499,-1.08404116202917,"LH_Default_Par_4","LH","Default","Par_4",0.0280385733792742,0.0609568272667325,0.358452864446762,-0.197763123861867,0.303164793627143,0.0562393397214079,FALSE,FALSE
"Axcpt",0.0907451829944558,0.0259213067044057,3.5007950806366,"LH_Default_Par_5","LH","Default","Par_5",0.178443150489478,0.228641290571497,0.16234363540117,-0.103161738522108,0.388366154686,0.151985487138998,FALSE,FALSE
"Cuedts",-0.0231242947829201,0.0259213067044057,-0.892096029209429,"LH_Default_Par_5","LH","Default","Par_5",0.178443150489478,0.228641290571497,0.390323517366038,-0.210284824126649,0.291253376420399,0.0432060559392378,FALSE,FALSE
"Stern",0.0334171385252473,0.0259213067044057,1.28917646422383,"LH_Default_Par_5","LH","Default","Par_5",0.178443150489478,0.228641290571497,0.021634884718958,0.0595144058574158,0.517551341106901,0.306145870012139,FALSE,FALSE
"Stroop",0.0124861936700055,0.0259213067044057,0.481696151061834,"LH_Default_Par_5","LH","Default","Par_5",0.178443150489478,0.228641290571497,0.203863864622927,-0.127321494506183,0.367377766059383,0.127980366169147,FALSE,FALSE
"Axcpt",0.0451199257068235,0.0265623928667274,1.69863934823966,"LH_Default_Par_6","LH","Default","Par_6",0.104940062213606,0.0970484906157499,0.0452382959408498,0.00758079484865502,0.478460297746899,0.258297409182271,FALSE,FALSE
"Cuedts",-0.0230348297303323,0.0265623928667274,-0.867197087472725,"LH_Default_Par_6","LH","Default","Par_6",0.104940062213606,0.0970484906157499,0.953393782300085,-0.476729996489552,-0.00533928286709506,-0.256204148716038,FALSE,FALSE
"Stern",0.0386860872482024,0.0265623928667274,1.45642327640826,"LH_Default_Par_6","LH","Default","Par_6",0.104940062213606,0.0970484906157499,0.168242016700735,-0.106826173838799,0.385215210989266,0.148363768998449,FALSE,FALSE
"Stroop",-0.0467700925297307,0.0265623928667274,-1.76076352625278,"LH_Default_Par_6","LH","Default","Par_6",0.104940062213606,0.0970484906157499,0.190913276953137,-0.12016224602654,0.373650222685586,0.135125116399349,FALSE,FALSE
"Axcpt",0.109631433986305,0.0254958761266245,4.29996731400104,"LH_Default_Par_7","LH","Default","Par_7",0.0250505279194761,-0.0111949073317837,0.0918018903911323,-0.0495243405740227,0.433208508214652,0.204224914052421,FALSE,FALSE
"Cuedts",-0.0169651794381956,0.0254958761266245,-0.665408764693495,"LH_Default_Par_7","LH","Default","Par_7",0.0250505279194761,-0.0111949073317837,0.957895162433813,-0.482575636504977,-0.0129310736175107,-0.263284327570646,FALSE,FALSE
"Stern",0.0456123460743804,0.0254958761266245,1.78900877333448,"LH_Default_Par_7","LH","Default","Par_7",0.0250505279194761,-0.0111949073317837,0.738672319575146,-0.341696183574846,0.156106003801847,-0.0989841819538098,FALSE,FALSE
"Stroop",0.0120016868661265,0.0254958761266245,0.470730513692506,"LH_Default_Par_7","LH","Default","Par_7",0.0250505279194761,-0.0111949073317837,0.0930817642485285,-0.0507333023005014,0.432223440939684,0.203063169722441,FALSE,FALSE
"Axcpt",-0.110460878181259,0.0325959282668901,-3.38879375598153,"LH_Default_pCunPCC_1","LH","Default","pCunPCC_1",0.0931553241215689,-0.0172333835879535,0.393380683728314,-0.211465614908478,0.290122053639207,0.0419725551598241,FALSE,FALSE
"Cuedts",0.0189084078274237,0.0325959282668901,0.580084962532888,"LH_Default_pCunPCC_1","LH","Default","pCunPCC_1",0.0931553241215689,-0.0172333835879535,0.542716230039147,-0.266743926996675,0.235542571462271,-0.0166511900289258,FALSE,FALSE
"Stern",0.0667364419898091,0.0325959282668901,2.04738584044553,"LH_Default_pCunPCC_1","LH","Default","pCunPCC_1",0.0931553241215689,-0.0172333835879535,0.872865836857431,-0.408762246035916,0.0791146507319079,-0.175583448311645,FALSE,FALSE
"Stroop",-0.123642293363295,0.0325959282668901,-3.79318215302636,"LH_Default_pCunPCC_1","LH","Default","pCunPCC_1",0.0931553241215689,-0.0172333835879535,0.147060705035254,-0.0932232755257056,0.39685448648003,0.161773724795275,FALSE,FALSE
"Axcpt",0.0969397294081896,0.027251068840602,3.55728173361614,"LH_Default_pCunPCC_10","LH","Default","pCunPCC_10",0.02377229537077,0.145246690915269,0.139786679340581,-0.0882394594290207,0.40107978419299,0.166663390703033,FALSE,FALSE
"Cuedts",-0.0042817165840535,0.027251068840602,-0.157121051254843,"LH_Default_pCunPCC_10","LH","Default","pCunPCC_10",0.02377229537077,0.145246690915269,0.990334327769083,-0.553741480551342,-0.109910940258546,-0.351416634732286,FALSE,FALSE
"Stern",0.0657647282410914,0.027251068840602,2.41328986491373,"LH_Default_pCunPCC_10","LH","Default","pCunPCC_10",0.02377229537077,0.145246690915269,0.0652531460880863,-0.0209105551850146,0.456191267927905,0.23151407287136,FALSE,FALSE
"Stroop",-0.0028056597651855,0.027251068840602,-0.10295595308927,"LH_Default_pCunPCC_10","LH","Default","pCunPCC_10",0.02377229537077,0.145246690915269,0.621635231321151,-0.29569608001813,0.205633660561234,-0.0480573394219183,FALSE,FALSE
"Axcpt",0.0410077676425291,0.0224527740338608,1.82640094184735,"LH_Default_pCunPCC_11","LH","Default","pCunPCC_11",0.044943316754044,0.119566664158248,0.0469708321278951,0.00475083947527071,0.476275150368891,0.255654234226224,FALSE,FALSE
"Cuedts",-0.00760009292758276,0.0224527740338608,-0.338492380323302,"LH_Default_pCunPCC_11","LH","Default","pCunPCC_11",0.044943316754044,0.119566664158248,0.561774183930202,-0.273678687849177,0.228464259468056,-0.0241290654690181,FALSE,FALSE
"Stern",0.0601169994840004,0.0224527740338608,2.67748650537963,"LH_Default_pCunPCC_11","LH","Default","pCunPCC_11",0.044943316754044,0.119566664158248,0.274185065795242,-0.162028236467231,0.336318505757109,0.0929641781219406,FALSE,FALSE
"Stroop",-0.0334116809967017,0.0224527740338608,-1.48808699300647,"LH_Default_pCunPCC_11","LH","Default","pCunPCC_11",0.044943316754044,0.119566664158248,0.348219113368972,-0.193649139045596,0.307044404063805,0.0605025946031271,FALSE,FALSE
"Axcpt",-0.0745588599770211,0.0279754554191975,-2.6651526797257,"LH_Default_pCunPCC_2","LH","Default","pCunPCC_2",0.0788825134485629,0.0643902022869737,0.0769465456557648,-0.0344526711938442,0.445392918702409,0.218648191685394,FALSE,FALSE
"Cuedts",0.00707229101797048,0.0279754554191975,0.25280342757592,"LH_Default_pCunPCC_2","LH","Default","pCunPCC_2",0.0788825134485629,0.0643902022869737,0.529943584653727,-0.26210201305257,0.240250987334953,-0.0116613146824457,FALSE,FALSE
"Stern",0.0263816225300898,0.0279754554191975,0.943027455130757,"LH_Default_pCunPCC_2","LH","Default","pCunPCC_2",0.0788825134485629,0.0643902022869737,0.678029411294231,-0.317151572743145,0.182848042015827,-0.0716516370647466,FALSE,FALSE
"Stroop",-0.111837819258347,0.0279754554191975,-3.99771219386839,"LH_Default_pCunPCC_2","LH","Default","pCunPCC_2",0.0788825134485629,0.0643902022869737,0.0417579270537251,0.0135431990686805,0.483045154174973,0.263854029275702,FALSE,FALSE
"Axcpt",-0.113959812576954,0.0311108600221928,-3.66302353890767,"LH_Default_pCunPCC_3","LH","Default","pCunPCC_3",0.0453135796878943,0.0496793353660401,0.137973327029344,-0.0869687402743734,0.402153783697368,0.167908101889642,FALSE,FALSE
"Cuedts",0.00746962400715635,0.0311108600221928,0.240096995127358,"LH_Default_pCunPCC_3","LH","Default","pCunPCC_3",0.0453135796878943,0.0496793353660401,0.432064307116047,-0.226159847657628,0.275925156146357,0.026557475170607,FALSE,FALSE
"Stern",-0.0115519640439663,0.0311108600221928,-0.371316126771349,"LH_Default_pCunPCC_3","LH","Default","pCunPCC_3",0.0453135796878943,0.0496793353660401,0.545765221207828,-0.267852404690492,0.234414714870139,-0.0178446055083195,FALSE,FALSE
"Stroop",-0.113376645163469,0.0311108600221928,-3.64427872076157,"LH_Default_pCunPCC_3","LH","Default","pCunPCC_3",0.0453135796878943,0.0496793353660401,0.279834514602483,-0.164582541976688,0.33398899581943,0.0903619358143436,FALSE,FALSE
"Axcpt",0.00111764219959174,0.0319579623758994,0.0349722609484825,"LH_Default_pCunPCC_4","LH","Default","pCunPCC_4",0.135377090393681,0.124111614237241,0.0812187188523496,-0.0390008226677014,0.441734680045911,0.214307324331515,FALSE,FALSE
"Cuedts",-0.00412468466717785,0.0319579623758994,-0.129065946653983,"LH_Default_pCunPCC_4","LH","Default","pCunPCC_4",0.135377090393681,0.124111614237241,0.350439509839803,-0.194546025432293,0.306200029562971,0.0595739556988548,FALSE,FALSE
"Stern",0.189389125788464,0.0319579623758994,5.92619527993715,"LH_Default_pCunPCC_4","LH","Default","pCunPCC_4",0.135377090393681,0.124111614237241,0.687790958629193,-0.320977338004169,0.178727876377035,-0.0758878385979409,FALSE,FALSE
"Stroop",-0.00368520651984901,0.0319579623758994,-0.115314189199627,"LH_Default_pCunPCC_4","LH","Default","pCunPCC_4",0.135377090393681,0.124111614237241,0.000862895928761269,0.234853010100394,0.636771379870927,0.458982869540308,FALSE,FALSE
"Axcpt",0.00680140143180914,0.0292491203642126,0.232533537662586,"LH_Default_pCunPCC_5","LH","Default","pCunPCC_5",0.072609268836832,0.102773644351714,0.0684378301900347,-0.0247756543452334,0.45312353797819,0.227850962656959,FALSE,FALSE
"Cuedts",-0.00228487375270483,0.0292491203642126,-0.0781176912075779,"LH_Default_pCunPCC_5","LH","Default","pCunPCC_5",0.072609268836832,0.102773644351714,0.410413979256177,-0.217988644841547,0.283846931953738,0.0351443886532948,FALSE,FALSE
"Stern",0.119808891289959,0.0292491203642126,4.09615365515573,"LH_Default_pCunPCC_5","LH","Default","pCunPCC_5",0.072609268836832,0.102773644351714,0.608436696349901,-0.29079438231019,0.210764064592967,-0.0427055155445003,FALSE,FALSE
"Stroop",-0.048780389621152,0.0292491203642126,-1.66775578252386,"LH_Default_pCunPCC_5","LH","Default","pCunPCC_5",0.072609268836832,0.102773644351714,0.00285556440423021,0.177010281131696,0.599456996197725,0.409988057628919,FALSE,FALSE
"Axcpt",-0.0279543500870344,0.0290280487454857,-0.96301168335959,"LH_Default_pCunPCC_6","LH","Default","pCunPCC_6",0.0782905644269297,0.0823815739179437,0.00918081971321882,0.112946335748293,0.555868968637402,0.354107714776039,FALSE,FALSE
"Cuedts",0.0124424508851673,0.0290280487454857,0.428635455116572,"LH_Default_pCunPCC_6","LH","Default","pCunPCC_6",0.0782905644269297,0.0823815739179437,0.559118078569452,-0.272711094524883,0.229455079397514,-0.0230840134050469,FALSE,FALSE
"Stern",-0.00594273713402313,0.0290280487454857,-0.204723961507999,"LH_Default_pCunPCC_6","LH","Default","pCunPCC_6",0.0782905644269297,0.0823815739179437,0.381777650047535,-0.206966463843662,0.294425224413412,0.0466684136270051,FALSE,FALSE
"Stroop",-0.0604093379750429,0.0290280487454857,-2.08106781495044,"LH_Default_pCunPCC_6","LH","Default","pCunPCC_6",0.0782905644269297,0.0823815739179437,0.546222656490772,-0.268018730690361,0.234245364340805,-0.0180237378259655,FALSE,FALSE
"Axcpt",-0.00561185983358202,0.0305533607015313,-0.183674060880012,"LH_Default_pCunPCC_7","LH","Default","pCunPCC_7",0.0673454034333043,0.0968129477603685,0.0134544362307163,0.0899067110002585,0.539574210214545,0.333581175522466,FALSE,FALSE
"Cuedts",-0.0205443344693287,0.0305533607015313,-0.672408337335508,"LH_Default_pCunPCC_7","LH","Default","pCunPCC_7",0.0673454034333043,0.0968129477603685,0.564838412882388,-0.274795545634143,0.227319297284795,-0.0253360095350524,FALSE,FALSE
"Stern",0.0280505775280997,0.0305533607015313,0.918084848410599,"LH_Default_pCunPCC_7","LH","Default","pCunPCC_7",0.0673454034333043,0.0968129477603685,0.299250342145485,-0.173159888627826,0.326121691783989,0.0815980708065346,FALSE,FALSE
"Stroop",-0.0455482343634743,0.0305533607015313,-1.49077657310515,"LH_Default_pCunPCC_7","LH","Default","pCunPCC_7",0.0673454034333043,0.0968129477603685,0.12467500520666,-0.0772664282608669,0.410309947035483,0.177385119695756,FALSE,FALSE
"Axcpt",-0.0095589574564622,0.024495410409404,-0.390234631577858,"LH_Default_pCunPCC_8","LH","Default","pCunPCC_8",0.16804041290213,0.181194138181935,0.0637735263759662,-0.0190640538875028,0.45765284443958,0.233261553561309,FALSE,FALSE
"Cuedts",-0.0141828633782651,0.024495410409404,-0.579000847147276,"LH_Default_pCunPCC_8","LH","Default","pCunPCC_8",0.16804041290213,0.181194138181935,0.183834496693036,-0.116115892915817,0.377175503681387,0.139151566489375,FALSE,FALSE
"Stern",0.0547328910443719,0.024495410409404,2.23441412614011,"LH_Default_pCunPCC_8","LH","Default","pCunPCC_8",0.16804041290213,0.181194138181935,0.103960611257428,-0.0605344502558098,0.424194645442617,0.193618365080321,FALSE,FALSE
"Stroop",-0.0373949213085668,0.024495410409404,-1.52660929878564,"LH_Default_pCunPCC_8","LH","Default","pCunPCC_8",0.16804041290213,0.181194138181935,0.00333727574188251,0.168942510558962,0.594102343257818,0.403045833392007,FALSE,FALSE
"Axcpt",-0.00779683120325577,0.0223560118807756,-0.348757696356408,"LH_Default_pCunPCC_9","LH","Default","pCunPCC_9",0.0839506347533035,0.0245073610111814,0.135200419002374,-0.0850025539688154,0.403812936770615,0.169832445784929,FALSE,FALSE
"Cuedts",0.000539745141532304,0.0223560118807756,0.0241431765384077,"LH_Default_pCunPCC_9","LH","Default","pCunPCC_9",0.0839506347533035,0.0245073610111814,0.981904544102725,-0.52608570704254,-0.0711921990838488,-0.316736167861548,FALSE,FALSE
"Stern",0.0239744257303113,0.0223560118807756,1.07239277998986,"LH_Default_pCunPCC_9","LH","Default","pCunPCC_9",0.0839506347533035,0.0245073610111814,0.597875981706395,-0.286895384647677,0.214825348568134,-0.0384586128175622,FALSE,FALSE
"Stroop",-0.0143983131089557,0.0223560118807756,-0.644046585130739,"LH_Default_pCunPCC_9","LH","Default","pCunPCC_9",0.0839506347533035,0.0245073610111814,0.000552373822306443,0.254782128947975,0.649205923347535,0.475553571128274,FALSE,FALSE
"Axcpt",0.00177293796920801,0.0226138133817225,0.0784006633149709,"LH_Default_PFC_1","LH","Default","PFC_1",-0.0354202484299201,-0.0855378734222499,0.0672758042528775,-0.0233820759978488,0.454230927750355,0.229172537864997,FALSE,FALSE
"Cuedts",0.00762053175680326,0.0226138133817225,0.336985701091993,"LH_Default_PFC_1","LH","Default","PFC_1",-0.0354202484299201,-0.0855378734222499,0.627570211180528,-0.297912182743695,0.203305076674739,-0.0504816246947673,FALSE,FALSE
"Stern",0.053309061534513,0.0226138133817225,2.35736718237888,"LH_Default_PFC_1","LH","Default","PFC_1",-0.0354202484299201,-0.0855378734222499,0.924878388574707,-0.446998600171889,0.0324500911881919,-0.220556332072183,FALSE,FALSE
"Stroop",-0.0123791490126628,0.0226138133817225,-0.547415369699131,"LH_Default_PFC_1","LH","Default","PFC_1",-0.0354202484299201,-0.0855378734222499,0.57835577371635,-0.279731591439764,0.22224236144463,-0.0306789230364859,FALSE,FALSE
"Axcpt",0.0630484864985783,0.0239539028143064,2.63207574094868,"LH_Default_PFC_10","LH","Default","PFC_10",0.040615721317004,0.110500687427941,0.0426721440057434,0.0119388785229402,0.481814020806135,0.262360526144914,FALSE,FALSE
"Cuedts",-0.00947274871755237,0.0239539028143064,-0.395457424662122,"LH_Default_PFC_10","LH","Default","PFC_10",0.040615721317004,0.110500687427941,0.74635600294426,-0.344964539529009,0.152489115615176,-0.10265162077377,FALSE,FALSE
"Stern",0.0642515283963729,0.0239539028143064,2.6822989512172,"LH_Default_PFC_10","LH","Default","PFC_10",0.040615721317004,0.110500687427941,0.315906301645862,-0.18029558601349,0.319523566273569,0.0742770602345955,FALSE,FALSE
"Stroop",-0.00514114066992691,0.0239539028143064,-0.214626431015508,"LH_Default_PFC_10","LH","Default","PFC_10",0.040615721317004,0.110500687427941,0.210185308844185,-0.130711481543316,0.364391902963448,0.124587974369308,FALSE,FALSE
"Axcpt",-0.0291801217675877,0.0262868242914836,-1.1100664516954,"LH_Default_PFC_11","LH","Default","PFC_11",0.0106126318619509,-0.0242268624438199,0.669040562730448,-0.313662576237258,0.186590274027499,-0.0677960396989776,FALSE,FALSE
"Cuedts",0.00172919353315701,0.0262868242914836,0.065781758723789,"LH_Default_PFC_11","LH","Default","PFC_11",0.0106126318619509,-0.0242268624438199,0.65594972681945,-0.308633868133522,0.191958552220628,-0.0622518379433725,FALSE,FALSE
"Stern",-0.0266704549608586,0.0262868242914836,-1.01459402874691,"LH_Default_PFC_11","LH","Default","PFC_11",0.0106126318619509,-0.0242268624438199,0.531074753388246,-0.262513073678121,0.239834989446381,-0.0121026859330927,FALSE,FALSE
"Stroop",-0.0390686031078147,0.0262868242914836,-1.48624279124018,"LH_Default_PFC_11","LH","Default","PFC_11",0.0106126318619509,-0.0242268624438199,0.342991783549379,-0.191527891534869,0.309038322467497,0.0626971913577327,FALSE,FALSE
"Axcpt",0.0265964823786507,0.018723556551214,1.42048239104051,"LH_Default_PFC_12","LH","Default","PFC_12",0.0165580640672794,-0.00650858368738999,0.665654777306475,-0.312356241594054,0.187987698728689,-0.0663543310503864,FALSE,FALSE
"Cuedts",-0.00806592420108086,0.018723556551214,-0.430790174880417,"LH_Default_PFC_12","LH","Default","PFC_12",0.0165580640672794,-0.00650858368738999,0.618452581195183,-0.294510878331999,0.206876693187179,-0.0467619952158764,FALSE,FALSE
"Stern",0.0548016904846311,0.018723556551214,2.92688466182873,"LH_Default_PFC_12","LH","Default","PFC_12",0.0165580640672794,-0.00650858368738999,0.667148153163757,-0.312931918872594,0.187372129313647,-0.0669895385615285,FALSE,FALSE
"Stroop",-0.0498727912949314,0.018723556551214,-2.66363877816246,"LH_Default_PFC_12","LH","Default","PFC_12",0.0165580640672794,-0.00650858368738999,0.28497596728337,-0.166883349204689,0.331885447841329,0.0880149652782962,FALSE,FALSE
"Axcpt",0.0110662706206123,0.0208887429999685,0.529771974341827,"LH_Default_PFC_13","LH","Default","PFC_13",0.0307530487732977,0.0220908780935416,0.294105150270669,-0.170915659667833,0.328186843179302,0.0838949132759269,FALSE,FALSE
"Cuedts",-0.0252353143884995,0.0208887429999685,-1.20808199844948,"LH_Default_PFC_13","LH","Default","PFC_13",0.0307530487732977,0.0220908780935416,0.436644158859893,-0.227873524625645,0.274255091578766,0.0247518713719778,FALSE,FALSE
"Stern",0.0196167668551821,0.0208887429999685,0.93910709970493,"LH_Default_PFC_13","LH","Default","PFC_13",0.0307530487732977,0.0220908780935416,0.422943256966663,-0.222732214596185,0.279256486111767,0.0301640360128233,FALSE,FALSE
"Stroop",-0.00514674825938699,0.0208887429999685,-0.246388605546765,"LH_Default_PFC_13","LH","Default","PFC_13",0.0307530487732977,0.0220908780935416,0.464465705909232,-0.238193151150813,0.264133647940251,0.0138437086396292,FALSE,FALSE
"Axcpt",-0.0422227072688673,0.0232399608938852,-1.81681490178311,"LH_Default_PFC_14","LH","Default","PFC_14",0.00629682823809086,-0.0714511983331394,0.562609848900184,-0.273983208012215,0.228152214092578,-0.0244580762551412,FALSE,FALSE
"Cuedts",-0.0215486458939782,0.0232399608938852,-0.927223844840807,"LH_Default_PFC_14","LH","Default","PFC_14",0.00629682823809086,-0.0714511983331394,0.371951713938796,-0.203116888139864,0.298091045278114,0.05067741697332,FALSE,FALSE
"Stern",-0.0582797164015331,0.0232399608938852,-2.5077372835368,"LH_Default_PFC_14","LH","Default","PFC_14",0.00629682823809086,-0.0714511983331394,0.735449792288484,-0.340337954648718,0.157605155715415,-0.0974620433135443,FALSE,FALSE
"Stroop",-0.00963888688159472,0.0232399608938852,-0.41475486665431,"LH_Default_PFC_14","LH","Default","PFC_14",0.00629682823809086,-0.0714511983331394,0.482365885279011,-0.244767106802483,0.257627730830889,0.00686341350372026,FALSE,FALSE
