task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Axcpt,130518,wave1,reactive,BY,1,1,1,333,129,lo,lo
Axcpt,130518,wave1,reactive,BY,1,1,1,643,130,lo,lo
Axcpt,130518,wave1,reactive,Bng,,,1,0,131,,
Axcpt,130518,wave1,reactive,AX,2,2,1,253,132,,
Axcpt,130518,wave1,reactive,BY,1,1,1,418,133,lo,lo
Axcpt,130518,wave1,reactive,BX,1,1,1,510,134,hi,hi
Axcpt,130518,wave1,reactive,BY,1,1,1,829,135,lo,lo
Axcpt,130518,wave1,reactive,BY,1,1,1,358,136,lo,lo
Axcpt,130518,wave1,reactive,BY,1,1,1,510,137,lo,lo
Axcpt,130518,wave1,reactive,AX,2,2,1,326,138,,
Axcpt,130518,wave1,reactive,AX,2,2,1,380,139,,
Axcpt,130518,wave1,reactive,AX,2,2,1,404,140,,
Axcpt,130518,wave1,reactive,BY,1,1,1,451,141,lo,lo
Axcpt,130518,wave1,reactive,Ang,,,1,0,142,,
Axcpt,130518,wave1,reactive,AX,2,2,1,308,143,,
Axcpt,130518,wave1,reactive,AX,2,2,1,378,144,,
Axcpt,130518,wave2,baseline,AX,2,2,1,487,1,,
Axcpt,130518,wave2,baseline,AX,2,2,1,403,2,,
Axcpt,130518,wave2,baseline,AX,2,2,1,287,3,,
Axcpt,130518,wave2,baseline,BY,1,1,1,352,4,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,328,5,,
Axcpt,130518,wave2,baseline,BY,1,1,1,655,6,lo,lo
Axcpt,130518,wave2,baseline,Bng,,,1,0,7,,
Axcpt,130518,wave2,baseline,BY,1,1,1,514,8,lo,lo
Axcpt,130518,wave2,baseline,BX,1,1,1,584,9,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,418,10,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,383,11,,
Axcpt,130518,wave2,baseline,AY,1,1,1,430,12,,
Axcpt,130518,wave2,baseline,AX,2,2,1,395,13,,
Axcpt,130518,wave2,baseline,BY,1,1,1,493,14,lo,lo
Axcpt,130518,wave2,baseline,Ang,,,1,0,15,,
Axcpt,130518,wave2,baseline,AX,2,2,1,334,16,,
Axcpt,130518,wave2,baseline,AX,2,2,1,376,17,,
Axcpt,130518,wave2,baseline,Bng,,,1,0,18,,
Axcpt,130518,wave2,baseline,BY,1,1,1,406,19,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,342,20,lo,lo
Axcpt,130518,wave2,baseline,AY,1,1,1,534,21,,
Axcpt,130518,wave2,baseline,BX,1,1,1,402,22,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,436,23,lo,lo
Axcpt,130518,wave2,baseline,Ang,,,1,0,24,,
Axcpt,130518,wave2,baseline,Ang,,,1,0,25,,
Axcpt,130518,wave2,baseline,BX,1,1,1,414,26,hi,hi
Axcpt,130518,wave2,baseline,Ang,,,1,0,27,,
Axcpt,130518,wave2,baseline,BY,1,1,1,401,28,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,421,29,,
Axcpt,130518,wave2,baseline,BY,1,1,1,460,30,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,491,31,,
Axcpt,130518,wave2,baseline,AX,2,2,1,331,32,,
Axcpt,130518,wave2,baseline,AY,1,1,1,698,33,,
Axcpt,130518,wave2,baseline,BY,1,1,1,491,34,lo,lo
Axcpt,130518,wave2,baseline,AY,1,1,1,642,35,,
Axcpt,130518,wave2,baseline,BX,1,1,1,728,36,hi,hi
Axcpt,130518,wave2,baseline,Bng,,,1,0,37,,
Axcpt,130518,wave2,baseline,AX,2,2,1,373,38,,
Axcpt,130518,wave2,baseline,BY,1,1,1,384,39,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,484,40,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,338,41,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,309,42,,
Axcpt,130518,wave2,baseline,BY,1,1,1,368,43,lo,lo
Axcpt,130518,wave2,baseline,Bng,,,1,0,44,,
Axcpt,130518,wave2,baseline,BY,1,1,1,441,45,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,752,46,,
Axcpt,130518,wave2,baseline,AX,2,2,1,296,47,,
Axcpt,130518,wave2,baseline,AX,2,2,1,262,48,,
Axcpt,130518,wave2,baseline,Bng,,,1,0,49,,
Axcpt,130518,wave2,baseline,BY,1,1,1,346,50,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,325,51,lo,lo
Axcpt,130518,wave2,baseline,Ang,,,1,0,52,,
Axcpt,130518,wave2,baseline,AX,2,2,1,397,53,,
Axcpt,130518,wave2,baseline,BY,1,1,1,393,54,lo,lo
Axcpt,130518,wave2,baseline,Bng,,,1,0,55,,
Axcpt,130518,wave2,baseline,Ang,,,1,0,56,,
Axcpt,130518,wave2,baseline,AX,2,2,1,417,57,,
Axcpt,130518,wave2,baseline,AX,2,2,1,424,58,,
Axcpt,130518,wave2,baseline,AX,2,2,1,304,59,,
Axcpt,130518,wave2,baseline,BX,1,1,1,383,60,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,581,61,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,346,62,,
Axcpt,130518,wave2,baseline,AX,2,2,1,274,63,,
Axcpt,130518,wave2,baseline,AY,1,1,1,465,64,,
Axcpt,130518,wave2,baseline,BY,1,1,1,442,65,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,285,66,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,292,67,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,315,68,,
Axcpt,130518,wave2,baseline,AY,1,1,1,497,69,,
Axcpt,130518,wave2,baseline,BX,1,2,0,347,70,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,336,71,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,468,72,,
Axcpt,130518,wave2,baseline,BX,1,1,1,446,73,hi,hi
Axcpt,130518,wave2,baseline,Ang,,,1,0,74,,
Axcpt,130518,wave2,baseline,BY,1,1,1,339,75,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,330,76,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,284,77,lo,lo
Axcpt,130518,wave2,baseline,BX,1,1,1,309,78,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,382,79,lo,lo
Axcpt,130518,wave2,baseline,AY,1,1,1,512,80,,
Axcpt,130518,wave2,baseline,AX,2,2,1,321,81,,
Axcpt,130518,wave2,baseline,AX,2,2,1,303,82,,
Axcpt,130518,wave2,baseline,BY,1,1,1,637,83,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,352,84,,
Axcpt,130518,wave2,baseline,AX,2,2,1,295,85,,
Axcpt,130518,wave2,baseline,BY,1,1,1,553,86,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,345,87,,
Axcpt,130518,wave2,baseline,AY,1,1,1,508,88,,
Axcpt,130518,wave2,baseline,Ang,,1,0,262,89,,
Axcpt,130518,wave2,baseline,Bng,,,1,0,90,,
Axcpt,130518,wave2,baseline,BY,1,1,1,519,91,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,455,92,,
Axcpt,130518,wave2,baseline,Bng,,,1,0,93,,
Axcpt,130518,wave2,baseline,BY,1,1,1,518,94,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,349,95,,
Axcpt,130518,wave2,baseline,AX,2,2,1,335,96,,
Axcpt,130518,wave2,baseline,AY,1,1,1,600,97,,
Axcpt,130518,wave2,baseline,AX,2,2,1,433,98,,
Axcpt,130518,wave2,baseline,BY,1,1,1,538,99,lo,lo
Axcpt,130518,wave2,baseline,Bng,,,1,0,100,,
Axcpt,130518,wave2,baseline,BY,1,1,1,372,101,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,471,102,,
Axcpt,130518,wave2,baseline,Ang,,,1,0,103,,
Axcpt,130518,wave2,baseline,AY,1,1,1,500,104,,
Axcpt,130518,wave2,baseline,AX,2,2,1,471,105,,
Axcpt,130518,wave2,baseline,Ang,,,1,0,106,,
Axcpt,130518,wave2,baseline,AX,2,2,1,516,107,,
Axcpt,130518,wave2,baseline,BY,1,1,1,289,108,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,391,109,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,399,110,,
Axcpt,130518,wave2,baseline,AX,2,2,1,308,111,,
Axcpt,130518,wave2,baseline,AX,2,2,1,470,112,,
Axcpt,130518,wave2,baseline,BY,1,1,1,373,113,lo,lo
Axcpt,130518,wave2,baseline,Bng,,,1,0,114,,
Axcpt,130518,wave2,baseline,BX,1,1,1,385,115,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,343,116,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,373,117,,
Axcpt,130518,wave2,baseline,BY,1,1,1,804,118,lo,lo
Axcpt,130518,wave2,baseline,BX,1,1,1,383,119,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,375,120,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,331,121,,
Axcpt,130518,wave2,baseline,BX,1,1,1,545,122,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,432,123,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,446,124,,
Axcpt,130518,wave2,baseline,AX,2,2,1,443,125,,
Axcpt,130518,wave2,baseline,BY,1,1,1,586,126,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,467,127,lo,lo
Axcpt,130518,wave2,baseline,Ang,,2,0,291,128,,
Axcpt,130518,wave2,baseline,AY,1,1,1,628,129,,
Axcpt,130518,wave2,baseline,AX,2,2,1,697,130,,
Axcpt,130518,wave2,baseline,BY,1,1,1,370,131,lo,lo
Axcpt,130518,wave2,baseline,Bng,,1,0,1183,132,,
Axcpt,130518,wave2,baseline,BX,1,,0,0,133,hi,hi
Axcpt,130518,wave2,baseline,BY,1,1,1,581,134,lo,lo
Axcpt,130518,wave2,baseline,AY,1,1,1,497,135,,
Axcpt,130518,wave2,baseline,Bng,,,1,0,136,,
Axcpt,130518,wave2,baseline,BY,1,1,1,356,137,lo,lo
Axcpt,130518,wave2,baseline,BY,1,1,1,576,138,lo,lo
Axcpt,130518,wave2,baseline,AX,2,2,1,529,139,,
Axcpt,130518,wave2,baseline,AX,2,2,1,399,140,,
Axcpt,130518,wave2,baseline,AX,2,2,1,379,141,,
Axcpt,130518,wave2,baseline,AX,2,2,1,501,142,,
Axcpt,130518,wave2,baseline,BY,1,1,1,453,143,lo,lo
Axcpt,130518,wave2,baseline,Ang,,,1,0,144,,
Axcpt,130518,wave2,proactive,BY,1,1,1,379,1,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,305,2,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,299,3,,
Axcpt,130518,wave2,proactive,AX,2,2,1,280,4,,
Axcpt,130518,wave2,proactive,BY,1,1,1,388,5,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,6,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,7,,
Axcpt,130518,wave2,proactive,BY,1,1,1,352,8,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,285,9,,
Axcpt,130518,wave2,proactive,AX,2,2,1,308,10,,
Axcpt,130518,wave2,proactive,BX,1,1,1,385,11,hi,hi
Axcpt,130518,wave2,proactive,AY,1,1,1,908,12,,
Axcpt,130518,wave2,proactive,AX,2,2,1,350,13,,
Axcpt,130518,wave2,proactive,BY,1,1,1,371,14,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,387,15,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,463,16,,
Axcpt,130518,wave2,proactive,BX,1,1,1,422,17,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,394,18,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,497,19,lo,lo
Axcpt,130518,wave2,proactive,AY,1,1,1,580,20,,
Axcpt,130518,wave2,proactive,AX,2,2,1,460,21,,
Axcpt,130518,wave2,proactive,Bng,,1,0,419,22,,
Axcpt,130518,wave2,proactive,AX,2,2,1,341,23,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,24,,
Axcpt,130518,wave2,proactive,BY,1,1,1,447,25,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,26,,
Axcpt,130518,wave2,proactive,BX,1,1,1,491,27,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,716,28,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,372,29,,
Axcpt,130518,wave2,proactive,BX,1,1,1,979,30,hi,hi
Axcpt,130518,wave2,proactive,AX,2,2,1,436,31,,
Axcpt,130518,wave2,proactive,BY,1,1,1,431,32,lo,lo
Axcpt,130518,wave2,proactive,BY,1,,0,0,33,lo,lo
Axcpt,130518,wave2,proactive,AY,1,1,1,578,34,,
Axcpt,130518,wave2,proactive,BY,1,1,1,454,35,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,583,36,lo,lo
Axcpt,130518,wave2,proactive,AX,2,1,0,791,37,,
Axcpt,130518,wave2,proactive,AX,2,2,1,312,38,,
Axcpt,130518,wave2,proactive,AX,2,1,0,637,39,,
Axcpt,130518,wave2,proactive,BY,1,1,1,402,40,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,388,41,,
Axcpt,130518,wave2,proactive,BY,1,,0,0,42,lo,lo
Axcpt,130518,wave2,proactive,Ang,,2,0,233,43,,
Axcpt,130518,wave2,proactive,AX,2,,0,0,44,,
Axcpt,130518,wave2,proactive,AX,2,,0,0,45,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,46,,
Axcpt,130518,wave2,proactive,AY,1,1,1,370,47,,
Axcpt,130518,wave2,proactive,Bng,,,1,0,48,,
Axcpt,130518,wave2,proactive,BY,1,1,1,894,49,lo,lo
Axcpt,130518,wave2,proactive,AX,2,,0,0,50,,
Axcpt,130518,wave2,proactive,BY,1,1,1,493,51,lo,lo
Axcpt,130518,wave2,proactive,BX,1,1,1,399,52,hi,hi
Axcpt,130518,wave2,proactive,AX,2,2,1,359,53,,
Axcpt,130518,wave2,proactive,Bng,,1,0,616,54,,
Axcpt,130518,wave2,proactive,AX,2,2,1,465,55,,
Axcpt,130518,wave2,proactive,AX,2,2,1,606,56,,
Axcpt,130518,wave2,proactive,Bng,,,1,0,57,,
Axcpt,130518,wave2,proactive,BY,1,1,1,653,58,lo,lo
Axcpt,130518,wave2,proactive,AX,2,1,0,437,59,,
Axcpt,130518,wave2,proactive,AY,1,1,1,516,60,,
Axcpt,130518,wave2,proactive,BY,1,1,1,712,61,lo,lo
Axcpt,130518,wave2,proactive,AX,2,1,0,761,62,,
Axcpt,130518,wave2,proactive,BY,1,,0,0,63,lo,lo
Axcpt,130518,wave2,proactive,AY,1,1,1,996,64,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,65,,
Axcpt,130518,wave2,proactive,AX,2,,0,0,66,,
Axcpt,130518,wave2,proactive,BY,1,1,1,645,67,lo,lo
Axcpt,130518,wave2,proactive,AX,2,1,0,373,68,,
Axcpt,130518,wave2,proactive,BX,1,1,1,547,69,hi,hi
Axcpt,130518,wave2,proactive,Ang,,,1,0,70,,
Axcpt,130518,wave2,proactive,BY,1,1,1,464,71,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,444,72,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,507,73,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,327,74,lo,lo
Axcpt,130518,wave2,proactive,Ang,,1,0,414,75,,
Axcpt,130518,wave2,proactive,AX,2,2,1,586,76,,
Axcpt,130518,wave2,proactive,AX,2,2,1,408,77,,
Axcpt,130518,wave2,proactive,AX,2,2,1,466,78,,
Axcpt,130518,wave2,proactive,BX,1,1,1,330,79,hi,hi
Axcpt,130518,wave2,proactive,Bng,,1,0,581,80,,
Axcpt,130518,wave2,proactive,BY,1,1,1,544,81,lo,lo
Axcpt,130518,wave2,proactive,AY,1,1,1,488,82,,
Axcpt,130518,wave2,proactive,BY,1,1,1,395,83,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,453,84,,
Axcpt,130518,wave2,proactive,AX,2,,0,0,85,,
Axcpt,130518,wave2,proactive,BY,1,,0,0,86,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,87,,
Axcpt,130518,wave2,proactive,AX,2,1,0,488,88,,
Axcpt,130518,wave2,proactive,AY,1,1,1,521,89,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,90,,
Axcpt,130518,wave2,proactive,AX,2,2,1,393,91,,
Axcpt,130518,wave2,proactive,BY,1,1,1,470,92,lo,lo
Axcpt,130518,wave2,proactive,BX,1,1,1,531,93,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,309,94,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,1302,95,,
Axcpt,130518,wave2,proactive,BY,1,1,1,439,96,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,313,97,,
Axcpt,130518,wave2,proactive,AX,2,2,1,291,98,,
Axcpt,130518,wave2,proactive,AX,2,2,1,293,99,,
Axcpt,130518,wave2,proactive,AX,2,1,0,471,100,,
Axcpt,130518,wave2,proactive,BY,1,1,1,495,101,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,102,,
Axcpt,130518,wave2,proactive,AX,2,2,1,287,103,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,104,,
Axcpt,130518,wave2,proactive,AX,2,2,1,340,105,,
Axcpt,130518,wave2,proactive,BY,1,1,1,564,106,lo,lo
Axcpt,130518,wave2,proactive,BX,1,1,1,469,107,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,437,108,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,296,109,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,110,,
Axcpt,130518,wave2,proactive,AY,1,1,1,441,111,,
Axcpt,130518,wave2,proactive,BY,1,1,1,555,112,lo,lo
Axcpt,130518,wave2,proactive,AY,1,,0,0,113,,
Axcpt,130518,wave2,proactive,BX,1,2,0,372,114,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,429,115,lo,lo
Axcpt,130518,wave2,proactive,AX,2,1,0,318,116,,
Axcpt,130518,wave2,proactive,BY,1,1,1,1029,117,lo,lo
Axcpt,130518,wave2,proactive,AX,2,,0,0,118,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,119,,
Axcpt,130518,wave2,proactive,BY,1,1,1,478,120,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,300,121,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,287,122,,
Axcpt,130518,wave2,proactive,BY,1,1,1,378,123,lo,lo
Axcpt,130518,wave2,proactive,AY,1,2,0,379,124,,
Axcpt,130518,wave2,proactive,AX,2,1,0,410,125,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,126,,
Axcpt,130518,wave2,proactive,AY,1,1,1,488,127,,
Axcpt,130518,wave2,proactive,BY,1,1,1,373,128,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,386,129,,
Axcpt,130518,wave2,proactive,BY,1,1,1,372,130,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,314,131,,
Axcpt,130518,wave2,proactive,BX,1,2,0,484,132,hi,hi
Axcpt,130518,wave2,proactive,BY,1,1,1,434,133,lo,lo
Axcpt,130518,wave2,proactive,AX,2,2,1,343,134,,
Axcpt,130518,wave2,proactive,Ang,,,1,0,135,,
Axcpt,130518,wave2,proactive,BX,1,2,0,526,136,hi,hi
Axcpt,130518,wave2,proactive,AX,2,2,1,364,137,,
Axcpt,130518,wave2,proactive,AX,2,2,1,284,138,,
Axcpt,130518,wave2,proactive,BY,1,1,1,487,139,lo,lo
Axcpt,130518,wave2,proactive,BY,1,1,1,405,140,lo,lo
Axcpt,130518,wave2,proactive,Bng,,,1,0,141,,
Axcpt,130518,wave2,proactive,AX,2,2,1,321,142,,
Axcpt,130518,wave2,proactive,Bng,,,1,0,143,,
Axcpt,130518,wave2,proactive,BY,1,1,1,405,144,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,519,1,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,443,2,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,349,3,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,373,4,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,240,5,,
Axcpt,130518,wave2,reactive,BX,1,1,1,392,6,hi,hi
Axcpt,130518,wave2,reactive,Ang,,,1,0,7,,
Axcpt,130518,wave2,reactive,BY,1,1,1,415,8,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,323,9,,
Axcpt,130518,wave2,reactive,AX,2,2,1,330,10,,
Axcpt,130518,wave2,reactive,AX,2,2,1,297,11,,
Axcpt,130518,wave2,reactive,BY,1,1,1,635,12,lo,lo
Axcpt,130518,wave2,reactive,Bng,,,1,0,13,,
Axcpt,130518,wave2,reactive,AX,2,2,1,312,14,,
Axcpt,130518,wave2,reactive,BY,1,1,1,375,15,lo,lo
Axcpt,130518,wave2,reactive,Ang,,,1,0,16,,
Axcpt,130518,wave2,reactive,AX,2,2,1,348,17,,
Axcpt,130518,wave2,reactive,AY,1,2,0,404,18,,
Axcpt,130518,wave2,reactive,AX,2,2,1,467,19,,
Axcpt,130518,wave2,reactive,AY,1,1,1,627,20,,
Axcpt,130518,wave2,reactive,Bng,,,1,0,21,,
Axcpt,130518,wave2,reactive,BY,1,1,1,360,22,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,264,23,,
Axcpt,130518,wave2,reactive,BX,1,1,1,358,24,hi,hi
Axcpt,130518,wave2,reactive,AX,2,2,1,348,25,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,26,,
Axcpt,130518,wave2,reactive,Bng,,,1,0,27,,
Axcpt,130518,wave2,reactive,AX,2,2,1,261,28,,
Axcpt,130518,wave2,reactive,BY,1,1,1,477,29,lo,lo
Axcpt,130518,wave2,reactive,AY,1,1,1,538,30,,
Axcpt,130518,wave2,reactive,BY,1,1,1,368,31,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,471,32,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,388,33,,
Axcpt,130518,wave2,reactive,AX,2,2,1,324,34,,
Axcpt,130518,wave2,reactive,AY,1,1,1,540,35,,
Axcpt,130518,wave2,reactive,BY,1,1,1,385,36,lo,lo
Axcpt,130518,wave2,reactive,AX,2,1,0,347,37,,
Axcpt,130518,wave2,reactive,BY,1,1,1,568,38,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,272,39,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,40,,
Axcpt,130518,wave2,reactive,BY,1,1,1,307,41,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,316,42,,
Axcpt,130518,wave2,reactive,BX,1,1,1,567,43,hi,hi
Axcpt,130518,wave2,reactive,AX,2,2,1,335,44,,
Axcpt,130518,wave2,reactive,BY,1,1,1,425,45,lo,lo
Axcpt,130518,wave2,reactive,Bng,,,1,0,46,,
Axcpt,130518,wave2,reactive,BY,1,1,1,522,47,lo,lo
Axcpt,130518,wave2,reactive,BX,1,1,1,681,48,hi,hi
Axcpt,130518,wave2,reactive,BX,1,1,1,396,49,hi,hi
Axcpt,130518,wave2,reactive,BY,1,1,1,329,50,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,308,51,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,392,52,lo,lo
Axcpt,130518,wave2,reactive,Bng,,,1,0,53,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,54,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,55,,
Axcpt,130518,wave2,reactive,Bng,,,1,0,56,,
Axcpt,130518,wave2,reactive,AX,2,2,1,283,57,,
Axcpt,130518,wave2,reactive,BY,1,1,1,479,58,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,292,59,,
Axcpt,130518,wave2,reactive,BX,1,1,1,618,60,hi,hi
Axcpt,130518,wave2,reactive,AX,2,2,1,372,61,,
Axcpt,130518,wave2,reactive,AX,2,2,1,251,62,,
Axcpt,130518,wave2,reactive,AY,1,1,1,530,63,,
Axcpt,130518,wave2,reactive,AX,2,2,1,269,64,,
Axcpt,130518,wave2,reactive,BY,1,1,1,343,65,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,562,66,,
Axcpt,130518,wave2,reactive,BY,1,1,1,468,67,lo,lo
Axcpt,130518,wave2,reactive,AY,1,1,1,370,68,,
Axcpt,130518,wave2,reactive,BY,1,1,1,485,69,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,263,70,,
Axcpt,130518,wave2,reactive,AX,2,2,1,265,71,,
Axcpt,130518,wave2,reactive,BY,1,1,1,266,72,lo,lo
Axcpt,130518,wave2,reactive,BX,1,1,1,374,73,hi,hi
Axcpt,130518,wave2,reactive,BY,1,1,1,316,74,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,318,75,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,290,76,,
Axcpt,130518,wave2,reactive,BY,1,1,1,344,77,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,382,78,,
Axcpt,130518,wave2,reactive,Bng,,,1,0,79,,
Axcpt,130518,wave2,reactive,AX,2,2,1,280,80,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,81,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,82,,
Axcpt,130518,wave2,reactive,BY,1,1,1,346,83,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,301,84,lo,lo
Axcpt,130518,wave2,reactive,AY,1,1,1,704,85,,
Axcpt,130518,wave2,reactive,AX,2,2,1,492,86,,
Axcpt,130518,wave2,reactive,BY,1,1,1,376,87,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,420,88,,
Axcpt,130518,wave2,reactive,BX,1,1,1,534,89,hi,hi
Axcpt,130518,wave2,reactive,Bng,,,1,0,90,,
Axcpt,130518,wave2,reactive,AX,2,2,1,344,91,,
Axcpt,130518,wave2,reactive,BY,1,1,1,332,92,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,468,93,,
Axcpt,130518,wave2,reactive,BY,1,1,1,316,94,lo,lo
Axcpt,130518,wave2,reactive,AX,2,2,1,355,95,,
Axcpt,130518,wave2,reactive,AY,1,1,1,817,96,,
Axcpt,130518,wave2,reactive,AX,2,2,1,417,97,,
Axcpt,130518,wave2,reactive,Ang,,,1,0,98,,
Axcpt,130518,wave2,reactive,AX,2,2,1,354,99,,
Axcpt,130518,wave2,reactive,BY,1,1,1,220,100,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,280,101,lo,lo
Axcpt,130518,wave2,reactive,BY,1,1,1,343,102,lo,lo
Axcpt,130518,wave2,reactive,Ang,,,1,0,103,,
Axcpt,130518,wave2,reactive,BX,1,1,1,606,104,hi,hi
Axcpt,130518,wave2,reactive,BY,1,1,1,363,105,lo,lo
Axcpt,130518,wave2,reactive,AY,1,1,1,482,106,,
Axcpt,130518,wave2,reactive,BX,1,1,1,478,107,hi,hi
Axcpt,130518,wave2,reactive,AX,2,2,1,382,108,,
Axcpt,130518,wave2,reactive,BY,1,1,1,277,109,lo,lo
Axcpt,130518,wave2,reactive,Bng,,,1,0,110,,
Axcpt,130518,wave2,reactive,BY,1,1,1,383,111,lo,lo
Axcpt,130518,wave2,reactive,Bng,,,1,0,112,,
